Date,LakeLevel(ft)
3/22/2018,4194.4
3/23/2018,4194.7
3/24/2018,4194.7
3/25/2018,4194.7
3/26/2018,4194.7
3/27/2018,4194.7
3/28/2018,4194.7
3/29/2018,4194.7
3/30/2018,4194.7
3/31/2018,4194.7
4/1/2018,4194.7
4/2/2018,4194.9
4/3/2018,4194.7
4/4/2018,4194.7
4/5/2018,4194.7
4/6/2018,4194.8
4/7/2018,4194.8
4/8/2018,4194.9
4/9/2018,4194.8
4/10/2018,4194.8
4/11/2018,4194.8
4/12/2018,4195.2
4/13/2018,4195
4/14/2018,4194.8
4/15/2018,4194.8
4/16/2018,4194.9
4/17/2018,4195
4/18/2018,4194.8
4/19/2018,4194.8
4/20/2018,4194.9
4/21/2018,4194.8
4/22/2018,4194.8
4/23/2018,4194.9
4/24/2018,4194.9
4/25/2018,4194.8
4/26/2018,4194.8
4/27/2018,4194.8
4/28/2018,4194.8
4/29/2018,4194.9
4/30/2018,4194.8
5/1/2018,4194.8
5/2/2018,4194.8
5/3/2018,4194.8
5/4/2018,4194.8
5/5/2018,4194.8
5/6/2018,4194.7
5/7/2018,4194.8
5/8/2018,4194.8
5/9/2018,4194.8
5/10/2018,4194.9
5/11/2018,4195
5/12/2018,4194.9
5/13/2018,4194.9
5/14/2018,4194.9
5/15/2018,4194.9
5/16/2018,4194.9
5/17/2018,4194.9
5/18/2018,4194.9
5/19/2018,4194.8
5/20/2018,4194.8
5/21/2018,4194.8
5/22/2018,4194.7
5/23/2018,4194.7
5/24/2018,4194.7
5/25/2018,4194.7
5/26/2018,4194.8
5/27/2018,4194.8
5/28/2018,4194.7
5/29/2018,4194.7
5/30/2018,4194.7
5/31/2018,4194.8
6/1/2018,4194.7
6/2/2018,4194.7
6/3/2018,4194.6
6/4/2018,4194.6
6/5/2018,4194.6
6/6/2018,4194.6
6/7/2018,4194.6
6/8/2018,4194.6
6/9/2018,4194.5
6/10/2018,4194.6
6/11/2018,4194.5
6/12/2018,4194.5
6/13/2018,4194.4
6/14/2018,4194.5
6/15/2018,4194.5
6/16/2018,4194.5
6/17/2018,4194.3
6/18/2018,4194.4
6/19/2018,4194.3
6/20/2018,4194.3
6/21/2018,4194.3
6/22/2018,4194.3
6/23/2018,4194.3
6/24/2018,4194.2
6/25/2018,4194.2
6/26/2018,4194.1
6/27/2018,4194.1
6/28/2018,4194.1
6/29/2018,4194.1
6/30/2018,4194
7/1/2018,4193.9
7/2/2018,4193.9
7/3/2018,4194
7/4/2018,4193.9
7/5/2018,4193.9
7/6/2018,4193.9
7/7/2018,4193.9
7/8/2018,4193.7
7/9/2018,4193.8
7/10/2018,4193.8
7/11/2018,4193.8
7/12/2018,4193.7
7/13/2018,4193.7
7/14/2018,4193.7
7/15/2018,4193.7
7/16/2018,4193.7
7/17/2018,4193.6
7/18/2018,4193.6
7/19/2018,4193.6
7/20/2018,4193.6
7/21/2018,4193.5
7/22/2018,4193.6
7/23/2018,4193.5
7/24/2018,4193.5
7/25/2018,4193.5
7/26/2018,4193.5
7/27/2018,4193.4
7/28/2018,4193.4
7/29/2018,4193.4
7/30/2018,4193.4
7/31/2018,4193.4
8/1/2018,4193.3
8/2/2018,4193.2
8/3/2018,4193.3
8/4/2018,4193.3
8/5/2018,4193.3
8/6/2018,4193.2
8/7/2018,4193.2
8/8/2018,4193.2
8/9/2018,4193.2
8/10/2018,4193.1
8/11/2018,4193.1
8/12/2018,4193.1
8/13/2018,4193.1
8/14/2018,4193.1
8/15/2018,4193
8/16/2018,4193
8/17/2018,4193
8/18/2018,4193
8/19/2018,4193
8/20/2018,4192.9
8/21/2018,4192.9
8/22/2018,4192.8
8/23/2018,4192.8
8/24/2018,4192.8
8/25/2018,4192.8
8/26/2018,4192.8
8/27/2018,4192.9
8/28/2018,4192.8
8/29/2018,4192.7
8/30/2018,4192.7
8/31/2018,4192.8
9/1/2018,4192.7
9/2/2018,4192.7
9/3/2018,4192.7
9/4/2018,4192.6
9/5/2018,4192.6
9/6/2018,4192.6
9/7/2018,4192.6
9/8/2018,4192.6
9/9/2018,4192.6
9/10/2018,4192.5
9/11/2018,4192.5
9/12/2018,4192.5
9/13/2018,4192.5
9/14/2018,4192.5
9/15/2018,4192.4
9/16/2018,4192.4
9/17/2018,4192.4
9/18/2018,4192.4
9/19/2018,4192.4
9/20/2018,4192.3
9/21/2018,4192.3
9/22/2018,4192.3
9/23/2018,4192.3
9/24/2018,4192.3
9/25/2018,4192.2
9/26/2018,4192.2
9/27/2018,4192.2
9/28/2018,4192.2
9/29/2018,4192.1
9/30/2018,4192
10/1/2018,4192.1
10/2/2018,4192.1
10/3/2018,4192.2
10/4/2018,4192.1
10/5/2018,4192.1
10/6/2018,4192.2
10/7/2018,4192.4
10/8/2018,4192.2
10/9/2018,4192.1
10/10/2018,4192.2
10/11/2018,4192.1
10/12/2018,4192.1
10/13/2018,4192.2
10/14/2018,4192.3
10/15/2018,4192.1
10/16/2018,4192.1
10/17/2018,4192.1
10/18/2018,4192
10/19/2018,4192.1
10/20/2018,4192.1
10/21/2018,4192.1
10/22/2018,4192.1
10/23/2018,4192.1
10/24/2018,4192.1
10/25/2018,4192.1
10/26/2018,4192.1
10/27/2018,4192.1
10/28/2018,4192.1
10/29/2018,4192.1
10/30/2018,4192.2
10/31/2018,4192.1
11/1/2018,4192
11/2/2018,4192.1
11/3/2018,4192.1
11/4/2018,4192
11/5/2018,4192.1
11/6/2018,4192
11/7/2018,4192.1
11/8/2018,4192
11/9/2018,4192
11/10/2018,4192
11/11/2018,4192.1
11/12/2018,4192
11/13/2018,4192
11/14/2018,4192
11/15/2018,4192
11/16/2018,4192
11/17/2018,4192
11/18/2018,4192
11/19/2018,4192
11/20/2018,4192
11/21/2018,4192
11/22/2018,4192
11/23/2018,4192
11/24/2018,4192.1
11/25/2018,4192
11/26/2018,4192
11/27/2018,4192
11/28/2018,4192
11/29/2018,4192.1
11/30/2018,4192.2
12/1/2018,4192.1
12/2/2018,4192.2
12/3/2018,4192.1
12/4/2018,4192.1
12/5/2018,4192.1
12/6/2018,4192.1
12/7/2018,4192.1
12/8/2018,4192.1
12/9/2018,4192.1
12/10/2018,4192.1
12/11/2018,4192.1
12/12/2018,4192.3
12/13/2018,4192.2
12/14/2018,4192.2
12/15/2018,4192.2
12/16/2018,4192.2
12/17/2018,4192.2
12/18/2018,4192.2
12/19/2018,4192.2
12/20/2018,4192.2
12/21/2018,4192.3
12/22/2018,4192.3
12/23/2018,4192.2
12/24/2018,4192.3
12/25/2018,4192.3
12/26/2018,4192.4
12/27/2018,4192.4
12/28/2018,4192.4
12/29/2018,4192.3
12/30/2018,4192.3
12/31/2018,4192.4
1/1/2019,4192.4
1/2/2019,4192.3
1/3/2019,4192.3
1/4/2019,4192.3
1/5/2019,4192.3
1/6/2019,4192.3
1/7/2019,4192.3
1/8/2019,4192.4
1/9/2019,4192.4
1/10/2019,4192.4
1/11/2019,4192.3
1/12/2019,4192.3
1/13/2019,4192.3
1/14/2019,4192.4
1/15/2019,4192.4
1/16/2019,4192.4
1/17/2019,4192.4
1/18/2019,4192.4
1/19/2019,4192.5
1/20/2019,4192.5
1/21/2019,4192.6
1/22/2019,4192.6
1/23/2019,4192.5
1/24/2019,4192.5
1/25/2019,4192.6
1/26/2019,4192.6
1/27/2019,4192.6
1/28/2019,4192.6
1/29/2019,4192.6
1/30/2019,4192.6
1/31/2019,4192.6
2/1/2019,4192.7
2/2/2019,4192.7
2/3/2019,4192.7
2/4/2019,4192.5
2/5/2019,4192.5
2/6/2019,4192.7
2/7/2019,4192.8
2/8/2019,4192.8
2/9/2019,4192.7
2/10/2019,4192.7
2/11/2019,4192.8
2/12/2019,4192.9
2/13/2019,4192.9
2/14/2019,4192.6
2/15/2019,4192.9
2/16/2019,4193.1
2/17/2019,4193.1
2/18/2019,4193.1
2/19/2019,4193.2
2/20/2019,4193.1
2/21/2019,4193.1
2/22/2019,4193.2
2/23/2019,4193.1
2/24/2019,4193.1
2/25/2019,4193.1
2/26/2019,4193.2
2/27/2019,4193.2
2/28/2019,4193.2
3/1/2019,4193.3
3/2/2019,4193.3
3/3/2019,4193.3
3/4/2019,4193.3
3/5/2019,4193.3
3/6/2019,4193.3
3/7/2019,4193.3
3/8/2019,4193.5
3/9/2019,4193.4
3/10/2019,4193.5
3/11/2019,4193.5
3/12/2019,4193.5
3/13/2019,4193.7
3/14/2019,4193.6
3/15/2019,4193.6
3/16/2019,4193.6
3/17/2019,4193.6
3/18/2019,4193.6
3/19/2019,4193.6
3/20/2019,4193.6
3/21/2019,4193.6
3/22/2019,4193.6
3/23/2019,4193.6
3/24/2019,4193.7
3/25/2019,4193.7
3/26/2019,4193.7
3/27/2019,4193.7
3/28/2019,4193.8
3/29/2019,4193.8
3/30/2019,4193.8
3/31/2019,4193.8
4/1/2019,4193.8
4/2/2019,4193.8
4/3/2019,4193.9
4/4/2019,4193.9
4/5/2019,4193.9
4/6/2019,4193.9
4/7/2019,4193.9
4/8/2019,4193.9
4/9/2019,4194
4/10/2019,4194.5
4/11/2019,4194.1
4/12/2019,4194
4/13/2019,4194
4/14/2019,4194
4/15/2019,4194.1
4/16/2019,4194.2
4/17/2019,4194.2
4/18/2019,4194.2
4/19/2019,4194.2
4/20/2019,4194.3
4/21/2019,4194.4
4/22/2019,4194.4
4/23/2019,4194.4
4/24/2019,4194.4
4/25/2019,4194.4
4/26/2019,4194.5
4/27/2019,4194.5
4/28/2019,4194.6
4/29/2019,4194.6
4/30/2019,4194.6
5/1/2019,4194.5
5/2/2019,4194.5
5/3/2019,4194.5
5/4/2019,4194.5
5/5/2019,4194.5
5/6/2019,4194.5
5/7/2019,4194.6
5/8/2019,4194.7
5/9/2019,4194.6
5/10/2019,4194.6
5/11/2019,4194.6
5/12/2019,4194.6
5/13/2019,4194.6
5/14/2019,4194.6
5/15/2019,4194.5
5/16/2019,4194.4
5/17/2019,4194.7
5/18/2019,4194.6
5/19/2019,4194.5
5/20/2019,4194.6
5/21/2019,4194.7
5/22/2019,4194.6
5/23/2019,4194.6
5/24/2019,4194.6
5/25/2019,4194.7
5/26/2019,4194.7
5/27/2019,4194.7
5/28/2019,4194.8
5/29/2019,4194.8
5/30/2019,4194.8
5/31/2019,4194.8
6/1/2019,4194.8
6/2/2019,4194.8
6/3/2019,4194.8
6/4/2019,4194.8
6/5/2019,4194.8
6/6/2019,4194.7
6/7/2019,4195.1
6/8/2019,4194.9
6/9/2019,4194.9
6/10/2019,4194.9
6/11/2019,4194.9
6/12/2019,4194.9
6/13/2019,4194.9
6/14/2019,4194.9
6/15/2019,4194.9
6/16/2019,4194.9
6/17/2019,4194.9
6/18/2019,4194.9
6/19/2019,4194.9
6/20/2019,4195
6/21/2019,4195
6/22/2019,4194.9
6/23/2019,4194.8
6/24/2019,4194.8
6/25/2019,4194.8
6/26/2019,4194.7
6/27/2019,4194.6
6/28/2019,4194.7
6/29/2019,4194.7
6/30/2019,4194.6
7/1/2019,4194.7
7/2/2019,4194.7
7/3/2019,4194.8
7/4/2019,4194.7
7/5/2019,4194.6
7/6/2019,4194.6
7/7/2019,4194.5
7/8/2019,4194.6
7/9/2019,4194.5
7/10/2019,4194.5
7/11/2019,4194.5
7/12/2019,4194.5
7/13/2019,4194.4
7/14/2019,4194.4
7/15/2019,4194.4
7/16/2019,4194.5
7/17/2019,4194.4
7/18/2019,4194.4
7/19/2019,4194.4
7/20/2019,4194.4
7/21/2019,4194.3
7/22/2019,4194.3
7/23/2019,4194.3
7/24/2019,4194.3
7/25/2019,4194.2
7/26/2019,4194.1
7/27/2019,4194.2
7/28/2019,4194.1
7/29/2019,4194.1
7/30/2019,4194.1
7/31/2019,4193.9
8/1/2019,4194
8/2/2019,4194
8/3/2019,4193.9
8/4/2019,4194
8/5/2019,4193.9
8/6/2019,4193.9
8/7/2019,4193.9
8/8/2019,4193.9
8/9/2019,4193.9
8/10/2019,4193.8
8/11/2019,4193.9
8/12/2019,4193.8
8/13/2019,4193.8
8/14/2019,4193.8
8/15/2019,4193.8
8/16/2019,4193.8
8/17/2019,4193.7
8/18/2019,4193.7
8/19/2019,4193.7
8/20/2019,4193.7
8/21/2019,4193.6
8/22/2019,4193.7
8/23/2019,4193.6
8/24/2019,4193.6
8/25/2019,4193.6
8/26/2019,4193.6
8/27/2019,4193.5
8/28/2019,4193.5
8/29/2019,4193.5
8/30/2019,4193.5
8/31/2019,4193.5
9/1/2019,4193.5
9/2/2019,4193.4
9/3/2019,4193.4
9/4/2019,4193.4
9/5/2019,4193.3
9/6/2019,4193.4
9/7/2019,4193.4
9/8/2019,4193.4
9/9/2019,4193.3
9/10/2019,4193.3
9/11/2019,4193.4
9/12/2019,4193.3
9/13/2019,4193.3
9/14/2019,4193.3
9/15/2019,4193.2
9/16/2019,4193
9/17/2019,4193.3
9/18/2019,4193.2
9/19/2019,4193.3
9/20/2019,4193.1
9/21/2019,4193.1
9/22/2019,4193.1
9/23/2019,4193.1
9/24/2019,4193.1
9/25/2019,4193.1
9/26/2019,4193.1
9/27/2019,4193.1
9/28/2019,4193.2
9/29/2019,4193.3
9/30/2019,4193.2
10/1/2019,4193.3
10/2/2019,4193.2
10/3/2019,4193.2
10/4/2019,4193.4
10/5/2019,4193.2
10/6/2019,4193.2
10/7/2019,4193.2
10/8/2019,4193.2
10/9/2019,4193.4
10/10/2019,4193.3
10/11/2019,4193.2
10/12/2019,4193.2
10/13/2019,4193.2
10/14/2019,4193.2
10/15/2019,4193.2
10/16/2019,4193.2
10/17/2019,4193.3
10/18/2019,4193.2
10/19/2019,4193.3
10/20/2019,4193.3
10/21/2019,4193.2
10/22/2019,4193.2
10/23/2019,4193.3
10/24/2019,4193.2
10/25/2019,4193.2
10/26/2019,4193.3
10/27/2019,4193.4
10/28/2019,4193.2
10/29/2019,4193.3
10/30/2019,4193.2
10/31/2019,4193.2
11/1/2019,4193.2
11/2/2019,4193.2
11/3/2019,4193.2
11/4/2019,4193.2
11/5/2019,4193.2
11/6/2019,4193.2
11/7/2019,4193.2
11/8/2019,4193.2
11/9/2019,4193.2
11/10/2019,4193.2
11/11/2019,4193.3
11/12/2019,4193.3
11/13/2019,4193.3
11/14/2019,4193.3
11/15/2019,4193.3
11/16/2019,4193.3
11/17/2019,4193.3
11/18/2019,4193.3
11/19/2019,4193.3
11/20/2019,4193.3
11/21/2019,4193.3
11/22/2019,4193.3
11/23/2019,4193.3
11/24/2019,4193.3
11/25/2019,4193.6
11/26/2019,4193.3
11/27/2019,4193.2
11/28/2019,4193.3
11/29/2019,4193.4
11/30/2019,4193.4
12/1/2019,4193.4
12/2/2019,4193.4
12/3/2019,4193.4
12/4/2019,4193.4
12/5/2019,4193.5
12/6/2019,4193.5
12/7/2019,4193.5
12/8/2019,4193.5
12/9/2019,4193.5
12/10/2019,4193.5
12/11/2019,4193.6
12/12/2019,4193.6
12/13/2019,4193.6
12/14/2019,4193.7
12/15/2019,4193.7
12/16/2019,4193.7
12/17/2019,4193.7
12/18/2019,4193.7
12/19/2019,4193.7
12/20/2019,4193.7
12/21/2019,4193.7
12/22/2019,4193.7
12/23/2019,4193.8
12/24/2019,4193.8
12/25/2019,4193.8
12/26/2019,4193.8
12/27/2019,4193.9
12/28/2019,4193.9
12/29/2019,4193.8
12/30/2019,4193.8
12/31/2019,4193.8
1/1/2020,4193.8
1/2/2020,4193.9
1/3/2020,4193.8
1/4/2020,4193.8
1/5/2020,4193.9
1/6/2020,4193.9
1/7/2020,4193.9
1/8/2020,4193.9
1/9/2020,4193.9
1/10/2020,4193.9
1/11/2020,4193.9
1/12/2020,4193.9
1/13/2020,4193.9
1/14/2020,4193.9
1/15/2020,4193.9
1/16/2020,4193.9
1/17/2020,4193.9
1/18/2020,4193.9
1/19/2020,4193.9
1/20/2020,4193.9
1/21/2020,4193.9
1/22/2020,4193.9
1/23/2020,4193.9
1/24/2020,4194
1/25/2020,4194
1/26/2020,4194
1/27/2020,4194
1/28/2020,4194
1/29/2020,4194.1
1/30/2020,4194.1
1/31/2020,4194.1
2/1/2020,4194.2
2/2/2020,4194.3
2/3/2020,4194.6
2/4/2020,4194.3
2/5/2020,4194.2
2/6/2020,4194.2
2/7/2020,4194.3
2/8/2020,4194.3
2/9/2020,4194.4
2/10/2020,4194.3
2/11/2020,4194.3
2/12/2020,4194.3
2/13/2020,4194.3
2/14/2020,4194.4
2/15/2020,4194.3
2/16/2020,4194.4
2/17/2020,4194.4
2/18/2020,4194.4
2/19/2020,4194.5
2/20/2020,4194.4
2/21/2020,4194.4
2/22/2020,4194.4
2/23/2020,4194.4
2/24/2020,4194.6
2/25/2020,4194.5
2/26/2020,4194.5
2/27/2020,4194.5
2/28/2020,4194.5
2/29/2020,4194.5
3/1/2020,4194.7
3/2/2020,4194.5
3/3/2020,4194.5
3/4/2020,4194.5
3/5/2020,4194.5
3/6/2020,4194.5
3/7/2020,4194.5
3/8/2020,4194.5
3/9/2020,4194.5
3/10/2020,4194.5
3/11/2020,4194.5
3/12/2020,4194.6
3/13/2020,4194.6
3/14/2020,4194.3
3/15/2020,4194.4
3/16/2020,4194.5
3/17/2020,4194.5
3/18/2020,4194.6
3/19/2020,4194.6
3/20/2020,4194.6
3/21/2020,4194.6
3/22/2020,4194.6
3/23/2020,4194.6
3/24/2020,4194.6
3/25/2020,4194.6
3/26/2020,4194.7
3/27/2020,4194.7
3/28/2020,4194.7
3/29/2020,4194.7
3/30/2020,4194.7
3/31/2020,4194.7
4/1/2020,4194.8
4/2/2020,4194.8
4/3/2020,4194.7
4/4/2020,4194.7
4/5/2020,4194.7
4/6/2020,4194.7
4/7/2020,4194.7
4/8/2020,4194.8
4/9/2020,4194.7
4/10/2020,4194.7
4/11/2020,4194.8
4/12/2020,4194.9
4/13/2020,4194.8
4/14/2020,4194.7
4/15/2020,4194.7
4/16/2020,4194.8
4/17/2020,4194.7
4/18/2020,4194.7
4/19/2020,4194.7
4/20/2020,4194.7
4/21/2020,4194.7
4/22/2020,4194.7
4/23/2020,4194.9
4/24/2020,4194.7
4/25/2020,4194.7
4/26/2020,4194.7
4/27/2020,4194.7
4/28/2020,4194.7
4/29/2020,4194.7
4/30/2020,4194.7
5/1/2020,4194.7
5/2/2020,4194.7
5/3/2020,4194.8
5/4/2020,4194.7
5/5/2020,4194.6
5/6/2020,4194.7
5/7/2020,4194.6
5/8/2020,4194.6
5/9/2020,4194.6
5/10/2020,4194.6
5/11/2020,4194.5
5/12/2020,4194.6
5/13/2020,4194.6
5/14/2020,4194.6
5/15/2020,4194.6
5/16/2020,4194.6
5/17/2020,4194.4
5/18/2020,4194.3
5/19/2020,4194.5
5/20/2020,4194.4
5/21/2020,4194.4
5/22/2020,4194.6
5/23/2020,4194.4
5/24/2020,4194.4
5/25/2020,4194.4
5/26/2020,4194.4
5/27/2020,4194.4
5/28/2020,4194.4
5/29/2020,4194.4
5/30/2020,4194.3
5/31/2020,4194.4
6/1/2020,4194.3
6/2/2020,4194.4
6/3/2020,4194.3
6/4/2020,4194.3
6/5/2020,4194.2
6/6/2020,4194.1
6/7/2020,4194.4
6/8/2020,4194.3
6/9/2020,4194.2
6/10/2020,4194.2
6/11/2020,4194.2
6/12/2020,4194.2
6/13/2020,4194.2
6/14/2020,4194.2
6/15/2020,4194.2
6/16/2020,4194.3
6/17/2020,4194.2
6/18/2020,4194.2
6/19/2020,4194.1
6/20/2020,4194.1
6/21/2020,4194.1
6/22/2020,4194.1
6/23/2020,4194.1
6/24/2020,4194.1
6/25/2020,4194.2
6/26/2020,4194.1
6/27/2020,4194.1
6/28/2020,4194.3
6/29/2020,4194.1
6/30/2020,4194.1
7/1/2020,4194.1
7/2/2020,4194.1
7/3/2020,4194
7/4/2020,4194
7/5/2020,4194
7/6/2020,4194
7/7/2020,4194
7/8/2020,4194
7/9/2020,4194
7/10/2020,4193.9
7/11/2020,4193.9
7/12/2020,4193.9
7/13/2020,4193.9
7/14/2020,4193.9
7/15/2020,4193.8
7/16/2020,4193.8
7/17/2020,4193.8
7/18/2020,4193.8
7/19/2020,4193.8
7/20/2020,4193.7
7/21/2020,4193.7
7/22/2020,4193.6
7/23/2020,4193.6
7/24/2020,4193.6
7/25/2020,4193.6
7/26/2020,4193.6
7/27/2020,4193.5
7/28/2020,4193.6
7/29/2020,4193.6
7/30/2020,4193.5
7/31/2020,4193.5
8/1/2020,4193.5
8/2/2020,4193.5
8/3/2020,4193.5
8/4/2020,4193.5
8/5/2020,4193.4
8/6/2020,4193.3
8/7/2020,4193.4
8/8/2020,4193.3
8/9/2020,4193.3
8/10/2020,4193.3
8/11/2020,4193.3
8/12/2020,4193.3
8/13/2020,4193.2
8/14/2020,4193.2
8/15/2020,4193.2
8/16/2020,4193.2
8/17/2020,4193.2
8/18/2020,4193.2
8/19/2020,4193.2
8/20/2020,4193.1
8/21/2020,4193.1
8/22/2020,4193.1
8/23/2020,4193.1
8/24/2020,4193.1
8/25/2020,4193.1
8/26/2020,4193
8/27/2020,4193.1
8/28/2020,4193
8/29/2020,4193
8/30/2020,4193
8/31/2020,4193
9/1/2020,4192.9
9/2/2020,4192.8
9/3/2020,4192.8
9/4/2020,4192.8
9/5/2020,4192.8
9/6/2020,4192.8
9/7/2020,4193
9/8/2020,4192.8
9/9/2020,4192.7
9/10/2020,4192.6
9/11/2020,4192.6
9/12/2020,4192.6
9/13/2020,4192.6
9/14/2020,4192.6
9/15/2020,4192.6
9/16/2020,4192.6
9/17/2020,4192.6
9/18/2020,4192.6
9/19/2020,4192.7
9/20/2020,4192.6
9/21/2020,4192.6
9/22/2020,4192.6
9/23/2020,4192.6
9/24/2020,4192.6
9/25/2020,4192.6
9/26/2020,4192.6
9/27/2020,4192.6
9/28/2020,4192.5
9/29/2020,4192.5
9/30/2020,4192.5
10/1/2020,4192.5
10/2/2020,4192.5
10/3/2020,4192.5
10/4/2020,4192.5
10/5/2020,4192.5
10/6/2020,4192.4
10/7/2020,4192.4
10/8/2020,4192.4
10/9/2020,4192.4
10/10/2020,4192.4
10/11/2020,4192.5
10/12/2020,4192.4
10/13/2020,4192.4
10/14/2020,4192.5
10/15/2020,4192.4
10/16/2020,4192.3
10/17/2020,4192.3
10/18/2020,4192.3
10/19/2020,4192.3
10/20/2020,4192.3
10/21/2020,4192.3
10/22/2020,4192.5
10/23/2020,4192.3
10/24/2020,4192.3
10/25/2020,4192.4
10/26/2020,4192.2
10/27/2020,4192.2
10/28/2020,4192.2
10/29/2020,4192.2
10/30/2020,4192.2
10/31/2020,4192.2
11/1/2020,4192.2
11/2/2020,4192.2
11/3/2020,4192.2
11/4/2020,4192.2
11/5/2020,4192.2
11/6/2020,4192.1
11/7/2020,4192
11/8/2020,4192.1
11/9/2020,4192.3
11/10/2020,4192.1
11/11/2020,4192.2
11/12/2020,4192.1
11/13/2020,4192.1
11/14/2020,4192.4
11/15/2020,4192.2
11/16/2020,4192.1
11/17/2020,4192.1
11/18/2020,4192.1
11/19/2020,4192.2
11/20/2020,4192.2
11/21/2020,4192.2
11/22/2020,4192.2
11/23/2020,4192.2
11/24/2020,4192.2
11/25/2020,4192.2
11/26/2020,4192.2
11/27/2020,4192.2
11/28/2020,4192.2
11/29/2020,4192.2
11/30/2020,4192.2
12/1/2020,4192.2
12/2/2020,4192.2
12/3/2020,4192.1
12/4/2020,4192.1
12/5/2020,4192.2
12/6/2020,4192.2
12/7/2020,4192.2
12/8/2020,4192.2
12/9/2020,4192.2
12/10/2020,4192.2
12/11/2020,4192.1
12/12/2020,4192.2
12/13/2020,4192.2
12/14/2020,4192.2
12/15/2020,4192.2
12/16/2020,4192.2
12/17/2020,4192.2
12/18/2020,4192.2
12/19/2020,4192.2
12/20/2020,4192.2
12/21/2020,4192.2
12/22/2020,4192.4
12/23/2020,4192.3
12/24/2020,4192.2
12/25/2020,4192.2
12/26/2020,4192.2
12/27/2020,4192.3
12/28/2020,4192.3
12/29/2020,4192.3
12/30/2020,4192.2
12/31/2020,4192.3
1/1/2021,4192.3
1/2/2021,4192.3
1/3/2021,4192.3
1/4/2021,4192.3
1/5/2021,4192.3
1/6/2021,4192.3
1/7/2021,4192.3
1/8/2021,4192.3
1/9/2021,4192.3
1/10/2021,4192.3
1/11/2021,4192.3
1/12/2021,4192.3
1/13/2021,4192.3
1/14/2021,4192.3
1/15/2021,4192.3
1/16/2021,4192.3
1/17/2021,4192.3
1/18/2021,4192.4
1/19/2021,4192.3
1/20/2021,4192.3
1/21/2021,4192.3
1/22/2021,4192.3
1/23/2021,4192.4
1/24/2021,4192.4
1/25/2021,4192.4
1/26/2021,4192.4
1/27/2021,4192.3
1/28/2021,4192.4
1/29/2021,4192.4
1/30/2021,4192.4
1/31/2021,4192.4
2/1/2021,4192.4
2/2/2021,4192.5
2/3/2021,4192.5
2/4/2021,4192.5
2/5/2021,4192.5
2/6/2021,4192.5
2/7/2021,4192.5
2/8/2021,4192.5
2/9/2021,4192.5
2/10/2021,4192.5
2/11/2021,4192.5
2/12/2021,4192.6
2/13/2021,4192.7
2/14/2021,4192.7
2/15/2021,4192.6
2/16/2021,4192.8
2/17/2021,4192.7
2/18/2021,4192.7
2/19/2021,4192.7
2/20/2021,4192.8
2/21/2021,4192.8
2/22/2021,4192.7
2/23/2021,4192.8
2/24/2021,4192.9
2/25/2021,4192.8
2/26/2021,4192.8
2/27/2021,4192.8
2/28/2021,4192.8
3/1/2021,4192.8
3/2/2021,4192.8
3/3/2021,4192.8
3/4/2021,4192.8
3/5/2021,4192.8
3/6/2021,4192.8
3/7/2021,4192.8
3/8/2021,4192.8
3/9/2021,4192.8
3/10/2021,4192.8
3/11/2021,4192.7
3/12/2021,4192.8
3/13/2021,4192.8
3/14/2021,4192.8
3/15/2021,4192.7
3/16/2021,4192.8
3/17/2021,4192.8
3/18/2021,4192.8
3/19/2021,4192.8
3/20/2021,4192.9
3/21/2021,4192.8
3/22/2021,4192.8
3/23/2021,4192.9
3/24/2021,4192.9
3/25/2021,4192.8
3/26/2021,4192.9
3/27/2021,4192.8
3/28/2021,4192.8
3/29/2021,4193
3/30/2021,4192.8
3/31/2021,4192.8
4/1/2021,4192.8
4/2/2021,4192.8
4/3/2021,4192.8
4/4/2021,4192.8
4/5/2021,4192.9
4/6/2021,4192.8
4/7/2021,4192.8
4/8/2021,4192.9
4/9/2021,4192.8
4/10/2021,4192.8
4/11/2021,4192.9
4/12/2021,4192.8
4/13/2021,4192.7
4/14/2021,4192.7
4/15/2021,4192.7
4/16/2021,4192.7
4/17/2021,4192.7
4/18/2021,4192.7
4/19/2021,4192.9
4/20/2021,4192.7
4/21/2021,4192.7
4/22/2021,4192.7
4/23/2021,4192.7
4/24/2021,4192.7
4/25/2021,4192.8
4/26/2021,4192.8
4/27/2021,4192.8
4/28/2021,4192.7
4/29/2021,4192.7
4/30/2021,4192.7
5/1/2021,4192.8
5/2/2021,4192.8
5/3/2021,4192.8
5/4/2021,4192.7
5/5/2021,4192.7
5/6/2021,4192.7
5/7/2021,4192.7
5/8/2021,4192.8
5/9/2021,4192.6
5/10/2021,4192.7
5/11/2021,4192.6
5/12/2021,4192.6
5/13/2021,4192.6
5/14/2021,4192.6
5/15/2021,4192.6
5/16/2021,4192.6
5/17/2021,4192.5
5/18/2021,4192.5
5/19/2021,4192.5
5/20/2021,4192.8
5/21/2021,4192.5
5/22/2021,4192.4
5/23/2021,4192.4
5/24/2021,4192.4
5/25/2021,4192.4
5/26/2021,4192.5
5/27/2021,4192.4
5/28/2021,4192.4
5/29/2021,4192.4
5/30/2021,4192.4
5/31/2021,4192.4
6/1/2021,4192.3
6/2/2021,4192.3
6/3/2021,4192.3
6/4/2021,4192.4
6/5/2021,4192.3
6/6/2021,4192.3
6/7/2021,4192.3
6/8/2021,4192.1
6/9/2021,4192.1
